epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
390,626.49,0.42719,0.30396,0.84908,0.99874,1,0.995,0.96587,0.29903,0.2665,0.7822,0.00199262,0.00199262,0.00199262
391,628.074,0.38768,0.33464,0.83965,0.99889,1,0.995,0.96587,0.29499,0.26036,0.78061,0.00199258,0.00199258,0.00199258
392,629.647,0.35517,0.28696,0.86125,0.9989,1,0.995,0.97465,0.28901,0.25731,0.78044,0.00199254,0.00199254,0.00199254
393,631.13,0.42707,0.31961,0.84056,0.99898,1,0.995,0.94885,0.31258,0.25178,0.78563,0.0019925,0.0019925,0.0019925
394,632.63,0.42136,0.33617,0.84917,0.99917,1,0.995,0.9507,0.34125,0.26628,0.79196,0.00199246,0.00199246,0.00199246
395,634.259,0.40536,0.33248,0.86575,0.99916,1,0.995,0.96067,0.31558,0.26504,0.78725,0.00199243,0.00199243,0.00199243
396,635.915,0.35835,0.29211,0.83887,0.99911,1,0.995,0.96959,0.30435,0.26608,0.78486,0.00199239,0.00199239,0.00199239
397,637.53,0.40192,0.32221,0.88317,0.99907,1,0.995,0.96954,0.29985,0.26401,0.78388,0.00199235,0.00199235,0.00199235
398,639.084,0.41894,0.32712,0.84926,0.99906,1,0.995,0.96107,0.30848,0.27008,0.78467,0.00199231,0.00199231,0.00199231
399,640.625,0.36089,0.31029,0.85354,0.99873,1,0.995,0.9573,0.31328,0.27308,0.78459,0.00199227,0.00199227,0.00199227
400,642.15,0.39438,0.30792,0.84984,0.99574,1,0.995,0.95259,0.30655,0.27272,0.78282,0.00199223,0.00199223,0.00199223
401,643.731,0.3477,0.30539,0.8384,0.98425,1,0.995,0.95244,0.29066,0.26771,0.77865,0.00199219,0.00199219,0.00199219
402,645.327,0.38594,0.31135,0.84242,0.98337,1,0.99486,0.96185,0.28996,0.27001,0.77464,0.00199215,0.00199215,0.00199215
403,647.004,0.38757,0.33026,0.8599,0.99502,1,0.995,0.96214,0.30089,0.27345,0.77531,0.00199212,0.00199212,0.00199212
404,648.62,0.41566,0.36497,0.87374,0.99749,1,0.995,0.96466,0.29976,0.27154,0.77583,0.00199208,0.00199208,0.00199208
405,650.12,0.45134,0.32136,0.85625,0.99678,1,0.995,0.96582,0.29725,0.27637,0.77583,0.00199204,0.00199204,0.00199204
406,651.677,0.34631,0.30079,0.8233,0.99494,1,0.995,0.96043,0.29778,0.27697,0.7773,0.001992,0.001992,0.001992
407,653.252,0.36215,0.31776,0.85959,0.99492,1,0.995,0.95946,0.28452,0.27312,0.77566,0.00199196,0.00199196,0.00199196
408,654.834,0.34489,0.34113,0.84766,0.99523,1,0.995,0.96647,0.27328,0.2744,0.77463,0.00199192,0.00199192,0.00199192
409,656.417,0.36521,0.29411,0.84253,0.995,1,0.995,0.97305,0.27455,0.27352,0.77514,0.00199188,0.00199188,0.00199188
410,657.943,0.35159,0.33131,0.83411,0.99694,1,0.995,0.96287,0.2844,0.27564,0.7804,0.00199184,0.00199184,0.00199184
411,659.459,0.37782,0.31625,0.85161,0.98405,1,0.98622,0.94093,0.29815,0.27463,0.78433,0.0019918,0.0019918,0.0019918
412,661.047,0.409,0.33156,0.85202,0.98471,1,0.98919,0.94689,0.31137,0.28399,0.78641,0.00199176,0.00199176,0.00199176
413,662.589,0.39875,0.34692,0.90887,0.98475,1,0.99014,0.9411,0.30447,0.28454,0.78525,0.00199172,0.00199172,0.00199172
414,664.242,0.43724,0.36934,0.90483,0.99233,1,0.995,0.95361,0.29331,0.27008,0.78257,0.00199168,0.00199168,0.00199168
415,665.822,0.35867,0.32885,0.8643,0.99677,1,0.995,0.96071,0.28038,0.26449,0.77967,0.00199164,0.00199164,0.00199164
416,667.446,0.36539,0.30471,0.82629,0.99748,1,0.995,0.97213,0.27459,0.26238,0.77814,0.0019916,0.0019916,0.0019916
417,669.028,0.38028,0.31448,0.81698,0.99805,1,0.995,0.97707,0.27078,0.25412,0.77674,0.00199156,0.00199156,0.00199156
418,670.627,0.38991,0.30942,0.85217,1,0.99852,0.995,0.97097,0.27557,0.26089,0.77607,0.00199152,0.00199152,0.00199152
419,672.11,0.37785,0.3134,0.84612,0.99784,0.9863,0.99486,0.97018,0.27989,0.26123,0.77854,0.00199148,0.00199148,0.00199148
420,673.739,0.35062,0.29389,0.839,0.99817,0.9863,0.99461,0.97328,0.27246,0.26293,0.7789,0.00199144,0.00199144,0.00199144
421,675.317,0.32914,0.31195,0.81301,0.99838,0.9863,0.99473,0.97765,0.26954,0.25113,0.77778,0.00199139,0.00199139,0.00199139
422,676.853,0.4335,0.34293,0.88447,0.99777,0.9863,0.99473,0.96407,0.28719,0.25698,0.77986,0.00199135,0.00199135,0.00199135
423,678.472,0.42415,0.31915,0.8384,1,0.99721,0.995,0.96804,0.29702,0.25447,0.78088,0.00199131,0.00199131,0.00199131
424,680.011,0.3597,0.31307,0.8292,1,0.99809,0.995,0.97482,0.29197,0.24873,0.78002,0.00199127,0.00199127,0.00199127
425,681.537,0.39537,0.32276,0.82183,1,0.99953,0.995,0.97725,0.28851,0.25063,0.7796,0.00199123,0.00199123,0.00199123
426,683.08,0.39951,0.33492,0.87652,0.99669,1,0.995,0.9674,0.29288,0.25563,0.78072,0.00199119,0.00199119,0.00199119
427,684.666,0.38977,0.34042,0.90204,0.99595,1,0.995,0.97229,0.27735,0.2502,0.77942,0.00199115,0.00199115,0.00199115
428,686.164,0.35948,0.30764,0.81879,0.9935,1,0.995,0.98345,0.26247,0.24386,0.77752,0.00199111,0.00199111,0.00199111
429,687.646,0.35132,0.28899,0.82172,0.98965,1,0.995,0.98199,0.26568,0.24675,0.77805,0.00199106,0.00199106,0.00199106
430,689.221,0.3515,0.3005,0.81057,0.99909,1,0.995,0.97023,0.27031,0.24483,0.77861,0.00199102,0.00199102,0.00199102
431,690.702,0.38532,0.33966,0.84714,0.999,1,0.995,0.97675,0.26013,0.24057,0.77643,0.00199098,0.00199098,0.00199098
432,692.21,0.35775,0.29542,0.8245,0.99898,1,0.995,0.9819,0.261,0.24163,0.77581,0.00199094,0.00199094,0.00199094
433,693.947,0.4276,0.33037,0.90132,0.99901,1,0.995,0.98104,0.267,0.24209,0.77747,0.0019909,0.0019909,0.0019909
434,695.64,0.43596,0.3184,0.83305,0.9989,1,0.995,0.9674,0.28728,0.24762,0.7793,0.00199085,0.00199085,0.00199085
435,697.281,0.41571,0.3461,0.88067,0.99894,1,0.995,0.97129,0.28508,0.24916,0.77763,0.00199081,0.00199081,0.00199081
436,698.845,0.39377,0.31659,0.85264,0.99912,1,0.995,0.97263,0.27487,0.23711,0.77504,0.00199077,0.00199077,0.00199077
437,700.31,0.38579,0.30577,0.81333,0.99913,1,0.995,0.98254,0.26459,0.23503,0.77376,0.00199073,0.00199073,0.00199073
438,701.859,0.42513,0.35369,0.87374,0.99805,1,0.995,0.9798,0.27494,0.24364,0.77551,0.00199068,0.00199068,0.00199068
439,703.36,0.40089,0.33244,0.81595,0.99818,1,0.995,0.97253,0.28299,0.24936,0.77674,0.00199064,0.00199064,0.00199064
440,704.887,0.42077,0.35079,0.88253,0.99809,1,0.995,0.97409,0.28955,0.24844,0.77863,0.0019906,0.0019906,0.0019906
441,706.408,0.3867,0.30602,0.82401,0.99811,1,0.995,0.97361,0.29502,0.24314,0.77863,0.00199056,0.00199056,0.00199056
442,707.996,0.39822,0.29939,0.86305,0.9982,1,0.995,0.97206,0.25951,0.23304,0.7734,0.00199051,0.00199051,0.00199051
443,709.596,0.40408,0.33404,0.85743,0.99823,1,0.995,0.97826,0.24983,0.23606,0.7726,0.00199047,0.00199047,0.00199047
444,711.146,0.38005,0.30542,0.82466,0.99808,1,0.995,0.97851,0.25054,0.23112,0.77205,0.00199043,0.00199043,0.00199043
445,712.672,0.42622,0.32416,0.88168,0.99786,1,0.995,0.9813,0.26629,0.23826,0.77462,0.00199038,0.00199038,0.00199038
446,714.433,0.41734,0.3103,0.82224,0.99895,1,0.995,0.98798,0.27608,0.25945,0.77599,0.00199034,0.00199034,0.00199034
447,716.233,0.35578,0.3217,0.83527,0.99916,1,0.995,0.98608,0.26508,0.25094,0.77591,0.0019903,0.0019903,0.0019903
448,718.089,0.36166,0.29634,0.81637,0.99923,1,0.995,0.986,0.26509,0.24288,0.7763,0.00199025,0.00199025,0.00199025
449,719.84,0.40984,0.31351,0.83138,0.99924,1,0.995,0.98417,0.26807,0.2401,0.7788,0.00199021,0.00199021,0.00199021
450,721.585,0.44851,0.37335,0.85553,1,0.99711,0.995,0.96802,0.30992,0.25651,0.78578,0.00199017,0.00199017,0.00199017
451,723.34,0.38873,0.30217,0.83295,0.99728,1,0.995,0.9679,0.30664,0.24833,0.7862,0.00199012,0.00199012,0.00199012
452,725.103,0.39978,0.31608,0.82028,0.99737,1,0.995,0.9741,0.28711,0.23938,0.78482,0.00199008,0.00199008,0.00199008
453,726.834,0.39862,0.29859,0.84481,0.99778,1,0.995,0.97135,0.28205,0.23761,0.78237,0.00199004,0.00199004,0.00199004
454,728.61,0.36997,0.31355,0.83314,0.99813,1,0.995,0.97735,0.26251,0.22537,0.77732,0.00198999,0.00198999,0.00198999
455,730.333,0.39418,0.32637,0.84925,0.99819,1,0.995,0.97781,0.27435,0.23017,0.77841,0.00198995,0.00198995,0.00198995
456,732.146,0.40572,0.32729,0.88453,0.99812,1,0.995,0.97343,0.28534,0.24008,0.77953,0.0019899,0.0019899,0.0019899
457,733.856,0.37556,0.31758,0.83483,0.99904,1,0.995,0.9729,0.29131,0.24245,0.77775,0.00198986,0.00198986,0.00198986
458,735.628,0.3641,0.30299,0.83208,0.99904,1,0.995,0.97727,0.26869,0.23496,0.77295,0.00198981,0.00198981,0.00198981
459,737.383,0.39677,0.34309,0.85134,0.99915,1,0.995,0.97719,0.26577,0.23744,0.77171,0.00198977,0.00198977,0.00198977
460,739.139,0.38038,0.31649,0.83673,0.99915,1,0.995,0.96989,0.2799,0.24792,0.77183,0.00198973,0.00198973,0.00198973
461,740.775,0.37337,0.30871,0.84412,0.99881,1,0.995,0.96833,0.287,0.25018,0.77199,0.00198968,0.00198968,0.00198968
462,742.313,0.41614,0.33797,0.85386,0.9991,1,0.995,0.96149,0.29128,0.25137,0.77575,0.00198964,0.00198964,0.00198964
463,743.821,0.34194,0.28911,0.8059,0.99919,1,0.995,0.95873,0.299,0.24861,0.77829,0.00198959,0.00198959,0.00198959
464,745.459,0.41608,0.32746,0.82783,0.99924,1,0.995,0.96983,0.30005,0.2444,0.77808,0.00198955,0.00198955,0.00198955
465,747.024,0.41506,0.352,0.8722,0.99923,1,0.995,0.98032,0.2833,0.24135,0.77525,0.0019895,0.0019895,0.0019895
466,748.699,0.33681,0.27238,0.83325,0.99889,1,0.995,0.96668,0.27515,0.2433,0.77065,0.00198946,0.00198946,0.00198946
467,750.26,0.37379,0.27734,0.83408,0.99861,1,0.995,0.97207,0.27548,0.24447,0.7721,0.00198941,0.00198941,0.00198941
468,751.766,0.3575,0.28856,0.81671,0.99832,1,0.995,0.97144,0.26968,0.24209,0.77485,0.00198936,0.00198936,0.00198936
469,753.346,0.34353,0.27345,0.83361,0.99807,1,0.995,0.97246,0.26777,0.2398,0.77499,0.00198932,0.00198932,0.00198932
470,755.048,0.35135,0.30199,0.8277,0.99699,1,0.995,0.97891,0.2591,0.24459,0.76975,0.00198927,0.00198927,0.00198927
471,756.711,0.35626,0.26218,0.81174,0.99704,1,0.995,0.98139,0.25009,0.23488,0.76923,0.00198923,0.00198923,0.00198923
472,758.32,0.38732,0.32784,0.87242,0.997,1,0.995,0.97965,0.25446,0.23504,0.7694,0.00198918,0.00198918,0.00198918
473,759.869,0.38404,0.30453,0.82788,0.99719,1,0.995,0.97216,0.27525,0.23695,0.77088,0.00198914,0.00198914,0.00198914
474,761.421,0.38803,0.31115,0.82729,0.99783,1,0.995,0.9632,0.28925,0.2502,0.77363,0.00198909,0.00198909,0.00198909
475,762.894,0.3601,0.28533,0.82102,0.99806,1,0.995,0.9711,0.27328,0.24245,0.77275,0.00198904,0.00198904,0.00198904
476,764.45,0.35814,0.2933,0.83243,0.99824,1,0.995,0.97941,0.26542,0.23157,0.77198,0.001989,0.001989,0.001989
477,765.95,0.34875,0.30242,0.81595,0.99831,1,0.995,0.97172,0.26592,0.23182,0.77024,0.00198895,0.00198895,0.00198895
478,767.586,0.35521,0.30258,0.84864,0.99867,1,0.995,0.97943,0.2497,0.2289,0.76822,0.0019889,0.0019889,0.0019889
479,769.144,0.39329,0.30207,0.82605,0.99888,1,0.995,0.97229,0.25733,0.2239,0.76917,0.00198886,0.00198886,0.00198886
480,770.71,0.34632,0.27728,0.8165,0.99899,1,0.995,0.98196,0.25528,0.22416,0.76877,0.00198881,0.00198881,0.00198881
481,772.324,0.33996,0.2875,0.82451,0.99911,1,0.995,0.98496,0.24677,0.22562,0.76777,0.00198877,0.00198877,0.00198877
482,774.006,0.39878,0.29929,0.82022,0.99908,1,0.995,0.97781,0.26801,0.2348,0.77109,0.00198872,0.00198872,0.00198872
483,775.503,0.37618,0.28902,0.85668,0.99909,1,0.995,0.9765,0.27104,0.23532,0.77111,0.00198867,0.00198867,0.00198867
484,777.047,0.39753,0.31028,0.84447,0.99912,1,0.995,0.97723,0.26683,0.23615,0.77022,0.00198862,0.00198862,0.00198862
485,778.732,0.37479,0.31245,0.82061,0.99911,1,0.995,0.97722,0.26573,0.2319,0.77081,0.00198858,0.00198858,0.00198858
486,780.319,0.38292,0.31825,0.87092,0.99892,1,0.995,0.9742,0.26168,0.22672,0.77276,0.00198853,0.00198853,0.00198853
487,781.819,0.3621,0.29877,0.81699,0.99863,1,0.995,0.97977,0.26058,0.22816,0.77217,0.00198848,0.00198848,0.00198848
488,783.393,0.37473,0.28977,0.82696,0.99828,1,0.995,0.98425,0.26215,0.22657,0.77187,0.00198844,0.00198844,0.00198844
489,785.04,0.3793,0.28872,0.81057,0.99847,1,0.995,0.98616,0.25869,0.22577,0.77289,0.00198839,0.00198839,0.00198839
490,786.767,0.34134,0.28905,0.81952,0.99879,1,0.995,0.97872,0.24883,0.21699,0.77256,0.00198834,0.00198834,0.00198834
491,788.311,0.32605,0.27639,0.81782,0.99861,1,0.995,0.98571,0.23857,0.21966,0.77021,0.00198829,0.00198829,0.00198829
492,789.846,0.35361,0.28088,0.81748,0.99856,1,0.995,0.98966,0.23929,0.21449,0.76834,0.00198825,0.00198825,0.00198825
493,791.47,0.42744,0.3324,0.87701,0.99856,1,0.995,0.98072,0.25569,0.22289,0.76914,0.0019882,0.0019882,0.0019882
494,792.963,0.3496,0.2874,0.81018,0.99861,1,0.995,0.98644,0.2384,0.21651,0.76722,0.00198815,0.00198815,0.00198815
495,794.542,0.38146,0.28377,0.81915,0.99865,1,0.995,0.98356,0.24778,0.22791,0.76904,0.0019881,0.0019881,0.0019881
496,796.019,0.37335,0.31151,0.85952,0.99867,1,0.995,0.9763,0.26299,0.23401,0.77139,0.00198805,0.00198805,0.00198805
497,797.509,0.364,0.28031,0.83983,0.99865,1,0.995,0.97614,0.26203,0.23571,0.77041,0.00198801,0.00198801,0.00198801
498,798.972,0.37676,0.32628,0.83339,0.99856,1,0.995,0.97939,0.28245,0.22868,0.77319,0.00198796,0.00198796,0.00198796
499,800.524,0.37217,0.30584,0.86222,0.99837,1,0.995,0.97205,0.28814,0.22742,0.77484,0.00198791,0.00198791,0.00198791
500,802.01,0.37895,0.41306,0.8596,0.99824,1,0.995,0.97678,0.26071,0.22437,0.77266,0.00198786,0.00198786,0.00198786
501,803.482,0.36685,0.28704,0.81112,0.99832,1,0.995,0.97971,0.25042,0.23027,0.77304,0.00198781,0.00198781,0.00198781
502,804.99,0.4426,0.34762,0.89737,0.99845,1,0.995,0.97728,0.26048,0.22945,0.77523,0.00198776,0.00198776,0.00198776
503,806.464,0.36133,0.27373,0.81385,0.99845,1,0.995,0.97438,0.25729,0.22254,0.77339,0.00198771,0.00198771,0.00198771
504,807.92,0.34946,0.28698,0.86048,0.9986,1,0.995,0.97609,0.25762,0.2187,0.77288,0.00198767,0.00198767,0.00198767
505,809.405,0.40731,0.31992,0.83675,0.999,1,0.995,0.98007,0.25922,0.21684,0.77198,0.00198762,0.00198762,0.00198762
506,810.862,0.40665,0.29341,0.85562,0.99914,1,0.995,0.98398,0.26107,0.22476,0.77245,0.00198757,0.00198757,0.00198757
507,812.336,0.36894,0.27206,0.82399,0.99916,1,0.995,0.98082,0.28855,0.22829,0.77721,0.00198752,0.00198752,0.00198752
508,813.898,0.41345,0.31385,0.84857,0.99919,1,0.995,0.97965,0.29502,0.23006,0.77776,0.00198747,0.00198747,0.00198747
509,815.645,0.4142,0.31014,0.87155,0.99921,1,0.995,0.97591,0.27629,0.22604,0.7744,0.00198742,0.00198742,0.00198742
510,817.276,0.36472,0.27815,0.83811,0.9992,1,0.995,0.97056,0.27694,0.22009,0.77292,0.00198737,0.00198737,0.00198737
511,818.745,0.3851,0.2992,0.82416,0.99917,1,0.995,0.97285,0.2733,0.22197,0.7714,0.00198732,0.00198732,0.00198732
512,820.223,0.34083,0.28341,0.82033,0.99919,1,0.995,0.98378,0.26747,0.22763,0.76936,0.00198727,0.00198727,0.00198727
513,821.685,0.44187,0.32356,0.82755,0.99915,1,0.995,0.98571,0.26363,0.22611,0.76851,0.00198722,0.00198722,0.00198722
514,823.167,0.38538,0.30031,0.81966,0.99893,1,0.995,0.98268,0.25475,0.22536,0.76805,0.00198717,0.00198717,0.00198717
515,824.733,0.37114,0.28143,0.85147,0.99884,1,0.995,0.97607,0.25664,0.22725,0.768,0.00198712,0.00198712,0.00198712
516,826.254,0.36994,0.2879,0.85255,0.99871,1,0.995,0.97122,0.27775,0.23469,0.77103,0.00198707,0.00198707,0.00198707
517,827.756,0.3888,0.29575,0.84212,0.99878,1,0.995,0.96989,0.2928,0.24828,0.77341,0.00198702,0.00198702,0.00198702
518,829.282,0.3954,0.2909,0.84162,0.99852,1,0.995,0.98607,0.26867,0.23826,0.77085,0.00198697,0.00198697,0.00198697
519,830.839,0.37122,0.29028,0.87697,0.99838,1,0.995,0.98196,0.26218,0.23075,0.7711,0.00198692,0.00198692,0.00198692
520,832.329,0.36983,0.27378,0.8353,0.99823,1,0.995,0.97131,0.2632,0.22902,0.77053,0.00198687,0.00198687,0.00198687
521,833.83,0.36602,0.29406,0.83525,0.99836,1,0.995,0.98384,0.26082,0.23816,0.77004,0.00198682,0.00198682,0.00198682
522,835.373,0.37585,0.30435,0.84511,0.99907,1,0.995,0.98035,0.2616,0.24051,0.76845,0.00198677,0.00198677,0.00198677
523,836.873,0.36962,0.29031,0.83235,0.99919,1,0.995,0.98042,0.26563,0.23487,0.76973,0.00198672,0.00198672,0.00198672
524,838.332,0.36936,0.28263,0.80896,0.99922,1,0.995,0.97972,0.26744,0.23336,0.77078,0.00198667,0.00198667,0.00198667
525,839.761,0.37064,0.29647,0.80976,0.99923,1,0.995,0.9803,0.27656,0.23018,0.77295,0.00198662,0.00198662,0.00198662
526,841.371,0.37853,0.31819,0.82478,0.99915,1,0.995,0.97312,0.3024,0.2397,0.77887,0.00198656,0.00198656,0.00198656
527,842.856,0.37386,0.28943,0.84749,0.9991,1,0.995,0.96937,0.29817,0.23931,0.77696,0.00198651,0.00198651,0.00198651
528,844.501,0.42558,0.30341,0.88802,0.99907,1,0.995,0.97678,0.26817,0.23432,0.77272,0.00198646,0.00198646,0.00198646
529,846.088,0.36414,0.30463,0.81711,0.9991,1,0.995,0.97445,0.24529,0.23159,0.76989,0.00198641,0.00198641,0.00198641
530,847.673,0.39154,0.30962,0.86183,0.99917,1,0.995,0.97866,0.24141,0.23009,0.76984,0.00198636,0.00198636,0.00198636
531,849.161,0.3429,0.29069,0.82502,0.99918,1,0.995,0.98041,0.23632,0.22067,0.76944,0.00198631,0.00198631,0.00198631
532,850.712,0.35258,0.28893,0.85426,0.99919,1,0.995,0.97698,0.24983,0.22785,0.76938,0.00198626,0.00198626,0.00198626
533,852.203,0.34388,0.27354,0.80753,0.9992,1,0.995,0.97674,0.26675,0.23549,0.77071,0.00198621,0.00198621,0.00198621
534,853.705,0.36873,0.28984,0.86376,0.9992,1,0.995,0.97769,0.24865,0.22542,0.76929,0.00198615,0.00198615,0.00198615
535,855.238,0.34793,0.27984,0.86141,0.99918,1,0.995,0.98249,0.24415,0.21905,0.77018,0.0019861,0.0019861,0.0019861
536,856.782,0.36355,0.27022,0.84413,0.99916,1,0.995,0.98501,0.24535,0.22079,0.77143,0.00198605,0.00198605,0.00198605
537,858.304,0.37038,0.29938,0.85242,0.99914,1,0.995,0.9825,0.24603,0.22778,0.77153,0.001986,0.001986,0.001986
538,859.909,0.37621,0.32178,0.86156,0.9988,1,0.995,0.98452,0.2489,0.23445,0.77081,0.00198595,0.00198595,0.00198595
539,861.446,0.33488,0.29211,0.8298,0.99837,1,0.995,0.97895,0.25042,0.23165,0.77094,0.00198589,0.00198589,0.00198589
540,863.149,0.34793,0.29003,0.84184,0.99832,1,0.995,0.97997,0.25021,0.22871,0.76927,0.00198584,0.00198584,0.00198584
541,864.733,0.3594,0.29188,0.82468,0.99855,1,0.995,0.9789,0.2553,0.22981,0.76986,0.00198579,0.00198579,0.00198579
542,866.354,0.39019,0.32498,0.86055,0.99847,1,0.995,0.97697,0.27838,0.24877,0.77455,0.00198574,0.00198574,0.00198574
543,867.913,0.40637,0.31187,0.82317,0.9976,1,0.995,0.96648,0.29006,0.2578,0.77689,0.00198568,0.00198568,0.00198568
544,869.442,0.32419,0.2804,0.82665,0.9978,1,0.995,0.97479,0.28048,0.25222,0.77654,0.00198563,0.00198563,0.00198563
545,871.023,0.36933,0.28595,0.81727,0.99862,1,0.995,0.97935,0.26364,0.24499,0.77335,0.00198558,0.00198558,0.00198558
546,872.596,0.34128,0.29096,0.82797,0.9988,1,0.995,0.97993,0.25196,0.23051,0.77039,0.00198552,0.00198552,0.00198552
547,874.211,0.36856,0.29402,0.851,0.99894,1,0.995,0.98851,0.24038,0.22586,0.76761,0.00198547,0.00198547,0.00198547
548,875.929,0.3902,0.30011,0.83695,0.99915,1,0.995,0.98914,0.23741,0.23009,0.76685,0.00198542,0.00198542,0.00198542
549,877.509,0.35548,0.29959,0.84271,0.99899,1,0.995,0.98703,0.24339,0.23201,0.76862,0.00198536,0.00198536,0.00198536
550,879.044,0.34566,0.28586,0.85583,0.99909,1,0.995,0.97877,0.23801,0.22806,0.76769,0.00198531,0.00198531,0.00198531
551,880.585,0.32011,0.26443,0.81334,0.99911,1,0.995,0.97926,0.24078,0.22017,0.76762,0.00198526,0.00198526,0.00198526
552,882.039,0.30409,0.25073,0.81205,0.99909,1,0.995,0.9812,0.24605,0.21531,0.7689,0.0019852,0.0019852,0.0019852
553,883.564,0.35226,0.29322,0.84972,0.99909,1,0.995,0.98039,0.24691,0.21668,0.76879,0.00198515,0.00198515,0.00198515
554,885.151,0.32938,0.27143,0.84467,0.99906,1,0.995,0.97647,0.24284,0.22253,0.76787,0.0019851,0.0019851,0.0019851
555,886.764,0.32328,0.27774,0.79802,0.99887,1,0.995,0.98305,0.23505,0.22445,0.76777,0.00198504,0.00198504,0.00198504
556,888.24,0.381,0.3163,0.86527,0.99849,1,0.995,0.98738,0.22986,0.22698,0.76827,0.00198499,0.00198499,0.00198499
557,889.777,0.36244,0.30355,0.85909,0.99794,1,0.995,0.98543,0.23468,0.23431,0.76836,0.00198494,0.00198494,0.00198494
558,891.361,0.37702,0.30395,0.87148,0.99686,1,0.995,0.98184,0.25075,0.2351,0.76992,0.00198488,0.00198488,0.00198488
559,892.969,0.38308,0.29696,0.85899,0.99699,1,0.995,0.97948,0.24917,0.23347,0.76991,0.00198483,0.00198483,0.00198483
560,894.443,0.40756,0.29848,0.82634,0.99743,1,0.995,0.97832,0.24919,0.23617,0.76794,0.00198477,0.00198477,0.00198477
561,895.884,0.41845,0.35648,0.87009,0.99766,1,0.995,0.97726,0.24791,0.23254,0.76815,0.00198472,0.00198472,0.00198472
562,897.485,0.35905,0.28597,0.82981,0.99883,1,0.995,0.97824,0.24576,0.23016,0.76648,0.00198466,0.00198466,0.00198466
563,899.09,0.35039,0.30207,0.84656,0.99891,1,0.995,0.97814,0.24026,0.2284,0.76392,0.00198461,0.00198461,0.00198461
564,900.71,0.377,0.31118,0.8264,0.99894,1,0.995,0.98266,0.24054,0.23182,0.76397,0.00198455,0.00198455,0.00198455
565,902.609,0.37543,0.3115,0.86571,0.99869,1,0.995,0.9824,0.23546,0.23103,0.76319,0.0019845,0.0019845,0.0019845
566,904.577,0.39118,0.3314,0.82514,0.99733,1,0.995,0.98388,0.23001,0.226,0.7643,0.00198445,0.00198445,0.00198445
567,906.363,0.3204,0.25889,0.80918,0.99645,1,0.995,0.9803,0.23625,0.22905,0.76482,0.00198439,0.00198439,0.00198439
568,908.152,0.37013,0.30732,0.83431,0.9973,1,0.995,0.9797,0.23887,0.23159,0.76537,0.00198434,0.00198434,0.00198434
569,909.952,0.34945,0.28041,0.8146,0.99909,1,0.995,0.98517,0.23612,0.23231,0.76623,0.00198428,0.00198428,0.00198428
570,911.794,0.37172,0.30052,0.85932,0.99921,1,0.995,0.97972,0.24685,0.22143,0.76794,0.00198422,0.00198422,0.00198422
571,913.25,0.36892,0.27952,0.8247,0.99921,1,0.995,0.97753,0.23781,0.21804,0.76812,0.00198417,0.00198417,0.00198417
572,914.818,0.3761,0.30164,0.87275,0.9992,1,0.995,0.98455,0.24087,0.2194,0.76973,0.00198411,0.00198411,0.00198411
573,916.468,0.3674,0.29193,0.84605,0.9992,1,0.995,0.98409,0.25289,0.2314,0.77098,0.00198406,0.00198406,0.00198406
574,918.333,0.3993,0.29361,0.8268,0.99921,1,0.995,0.98231,0.24533,0.22875,0.77129,0.001984,0.001984,0.001984
575,919.897,0.3285,0.26421,0.8198,0.99922,1,0.995,0.97992,0.2517,0.23795,0.77219,0.00198395,0.00198395,0.00198395
576,921.468,0.3754,0.29693,0.82945,0.99922,1,0.995,0.97103,0.26705,0.24123,0.7729,0.00198389,0.00198389,0.00198389
577,923.054,0.31083,0.26035,0.81843,0.9992,1,0.995,0.97389,0.25477,0.24062,0.77052,0.00198384,0.00198384,0.00198384
578,924.714,0.36165,0.28422,0.82974,0.9992,1,0.995,0.98384,0.22432,0.22548,0.76923,0.00198378,0.00198378,0.00198378
579,926.471,0.34262,0.26926,0.85545,0.99922,1,0.995,0.98198,0.22963,0.22769,0.76975,0.00198372,0.00198372,0.00198372
580,928.031,0.34827,0.26852,0.80477,0.99919,1,0.995,0.98195,0.235,0.23108,0.76925,0.00198367,0.00198367,0.00198367
581,929.597,0.32668,0.26216,0.84323,0.9991,1,0.995,0.97715,0.25155,0.23804,0.77,0.00198361,0.00198361,0.00198361
582,931.247,0.36887,0.27653,0.84875,0.99896,1,0.995,0.98349,0.26553,0.22977,0.77201,0.00198355,0.00198355,0.00198355
583,932.825,0.34135,0.27851,0.83248,0.99889,1,0.995,0.98475,0.23295,0.21981,0.76816,0.0019835,0.0019835,0.0019835
584,934.7,0.33692,0.2772,0.81379,0.99891,1,0.995,0.98695,0.23236,0.22638,0.76676,0.00198344,0.00198344,0.00198344
585,936.391,0.4009,0.28604,0.83252,0.99876,1,0.995,0.97829,0.27027,0.23491,0.77143,0.00198338,0.00198338,0.00198338
586,938.115,0.38823,0.294,0.81549,0.9987,1,0.995,0.9762,0.27681,0.23107,0.77431,0.00198333,0.00198333,0.00198333
587,939.667,0.37569,0.30335,0.84352,0.99904,1,0.995,0.97713,0.26011,0.229,0.77262,0.00198327,0.00198327,0.00198327
